network,station_code,station_name,station_lat,station_lon,geos_lat_index,geos_lon_index,geos_grid_lat,geos_grid_lon,geos_distance_km,initialization_time,forecast_day,lead_hour,datetime_utc,datetime_local,observed_pm25,obs_n_obs,WIND,PS,Q500,Q850,QV10M,T10M,T500,T850,U10M,V10M,BCSMASS,DUSMASS25,OCSMASS,SO2SMASS,SO4SMASS,SSSMASS25,TOTEXTTAU,PM25,BC_MLPM25,GEOSPM25,NISMASS25
AQMS,AQMS07,AQMS07,19.90894444,102.1782222,60,138,20.0,102.188,10.171261,2022-08-15 00:00:00,1,8,2022-08-15 07:30:00,2022-08-15 14:30:00,8.733333,3,2.31377911567688,93342.3203125,0.0050471262075006,0.015104116871953,0.016039403155446,303.3226318359375,269.8194580078125,294.38909912109375,2.291393995285034,0.321073055267334,0.1445837914943695,4.082434177398682,2.103200912475586,2.1907925605773926,1.2461079359054563,0.5141971707344055,0.1179467439651489,15.803689957542462,15.803689957542462,10.240374565124512,
AQMS,AQMS07,AQMS07,19.90894444,102.1782222,60,138,20.0,102.188,10.171261,2022-08-15 00:00:00,1,20,2022-08-15 19:30:00,2022-08-16 02:30:00,10.4,3,0.8128834366798401,93411.7109375,0.0035391133278608,0.0142816267907619,0.0174222216010093,297.6615295410156,270.33221435546875,292.1822814941406,0.750732421875,0.3117375671863556,0.2874821424484253,3.858844757080078,5.201625347137451,5.672570705413818,1.5919429063796997,0.5451321005821228,0.1233155354857444,17.760263787878788,17.760263787878788,16.24330711364746,
AQMS,AQMS09,AQMS09,18.10619444,102.6635278,52,140,18.0,102.812,19.684559,2022-08-15 00:00:00,1,20,2022-08-15 19:30:00,2022-08-16 02:30:00,11.166667,3,1.949329495429993,98420.25,0.0029781050980091,0.0147054884582757,0.01830480620265,297.2584228515625,270.06182861328125,291.623291015625,1.5919455289840698,1.1249865293502808,0.7915481925010681,7.026487827301025,8.737939834594727,5.119590759277344,1.419245719909668,1.3523348569869995,0.2545231580734253,19.793302734487735,19.793302734487735,26.85012435913086,
AQMS,AQMS03,AQMS03,20.26186111,100.4371389,61,132,20.25,100.312,13.068836,2022-08-16 00:00:00,1,14,2022-08-16 13:30:00,2022-08-16 20:30:00,13.133333,3,1.355147123336792,94622.40625,0.0015846739988774,0.0154079012572765,0.0192209873348474,301.2415771484375,271.06414794921875,294.41119384765625,1.154942750930786,0.7088943719863892,0.301795482635498,3.852593898773194,4.007715702056885,4.241702079772949,1.1739318370819092,0.3429588377475738,0.1385793685913086,16.973710475357972,16.973710475357972,13.325393676757812,
AQMS,AQMS04,AQMS04,20.67383333,102.0015833,63,137,20.75,101.875,15.654616,2022-08-16 00:00:00,1,14,2022-08-16 13:30:00,2022-08-16 20:30:00,13.5,3,0.7236093878746033,90581.6328125,0.0036920143757015,0.0143168997019529,0.0172483399510383,299.44384765625,270.80023193359375,296.843994140625,0.4493925273418426,-0.5671480298042297,0.0456702783703804,1.041965126991272,2.082314968109131,1.6072299480438232,0.5704500079154968,0.0166560988873243,0.0939212590456008,10.44151776334776,10.44151776334776,5.636826992034912,
AQMS,AQMS07,AQMS07,19.90894444,102.1782222,60,138,20.0,102.188,10.171261,2022-08-16 00:00:00,1,14,2022-08-16 13:30:00,2022-08-16 20:30:00,24.7,3,1.4681017398834229,93197.6328125,0.0038045479450374,0.0147117208689451,0.0188400223851203,301.86474609375,270.61639404296875,295.760986328125,0.8019315600395203,1.2297269105911257,0.0858585685491561,1.9450933933258057,2.135065793991089,3.264329195022583,1.6472917795181274,0.050421092659235,0.1334110051393509,18.5142425,18.5142425,8.1895170211792,
AQMS,AQMS09,AQMS09,18.10619444,102.6635278,52,140,18.0,102.812,19.684559,2022-08-16 00:00:00,1,14,2022-08-16 13:30:00,2022-08-16 20:30:00,12.766667,3,2.589515447616577,98278.515625,0.0019903890788555,0.016026172786951,0.0208337344229221,300.749267578125,270.08563232421875,292.110595703125,-1.5416374206542969,2.08061146736145,0.6817418932914734,5.0485520362854,6.214810848236084,4.651235103607178,2.27805233001709,0.5883108377456665,0.1877591609954834,25.73552396769896,25.73552396769896,20.637584686279297,
AQMS,AQMS02,AQMS02,17.40475,104.80825,50,146,17.5,104.688,16.620459,2022-08-16 00:00:00,1,20,2022-08-16 19:30:00,2022-08-17 02:30:00,10.333333,3,2.227453231811523,98329.4609375,0.0027146143838763,0.0144147239625453,0.0188009478151798,297.5260314941406,270.28057861328125,291.35107421875,-1.5856178998947144,1.564405083656311,0.5933611989021301,5.271833419799805,6.297828674316406,8.004237174987793,2.299043655395508,0.8196587562561035,0.1478109955787658,20.155807308247304,20.155807308247304,21.18212890625,
AQMS,AQMS07,AQMS07,19.90894444,102.1782222,60,138,20.0,102.188,10.171261,2022-08-16 00:00:00,1,20,2022-08-16 19:30:00,2022-08-17 02:30:00,11.7,3,0.9028887152671814,93347.25,0.0034140355419367,0.0146912056952714,0.0174511540681123,299.10296630859375,270.0698547363281,293.3448181152344,0.6424593925476074,0.6343926191329956,0.2511452436447143,3.205902099609375,4.309535026550293,6.595979690551758,2.9228875637054443,0.306110680103302,0.1602324545383453,17.415587000222,17.415587000222,15.539291381835938,
AQMS,AQMS09,AQMS09,18.10619444,102.6635278,52,140,18.0,102.812,19.684559,2022-08-16 00:00:00,1,20,2022-08-16 19:30:00,2022-08-17 02:30:00,12.066667,3,2.551265001296997,98378.234375,0.0024724854156374,0.0144881755113601,0.0198832415044307,298.1793212890625,270.1471252441406,291.65985107421875,-1.8090198040008545,1.7989996671676636,0.858188271522522,3.9650797843933105,7.636233806610107,4.679121971130371,1.888535737991333,0.3232045173645019,0.1388033479452133,21.754343547841053,21.754343547841053,21.48843002319336,
AQMS,AQMS03,AQMS03,20.26186111,100.4371389,61,132,20.25,100.312,13.068836,2022-08-16 00:00:00,1,22,2022-08-16 22:30:00,2022-08-17 05:30:00,2.0,3,0.3681314289569855,94797.9375,0.0040586357936263,0.0143006704747676,0.01763785071671,297.64141845703125,270.5048828125,292.6089782714844,0.3116586804389953,-0.1959326714277267,0.6036911606788635,7.474191188812256,8.016156196594238,16.882530212402344,6.719821453094482,0.8591966032981873,0.2161425948143005,21.95816606060606,21.95816606060606,32.60591506958008,
AQMS,AQMS07,AQMS07,19.90894444,102.1782222,60,138,20.0,102.188,10.171261,2022-08-16 00:00:00,1,22,2022-08-16 22:30:00,2022-08-17 05:30:00,7.666667,3,0.7601974010467529,93361.875,0.0030112909153103,0.0148279145359992,0.0170146282762289,298.0783386230469,270.57257080078125,292.8192138671875,0.571700930595398,0.5010570287704468,0.3088324666023254,3.7718677520751953,5.263672828674316,8.35742473602295,3.3890254497528076,0.3999781906604767,0.164054587483406,22.56982624819625,22.56982624819625,18.61520004272461,
AQMS,AQMS04,AQMS04,20.67383333,102.0015833,63,137,20.75,101.875,15.654616,2022-08-17 00:00:00,1,2,2022-08-17 01:30:00,2022-08-17 08:30:00,8.133333,3,0.2973534762859344,90901.6328125,0.0029983846470713,0.014806555584073,0.0160883404314517,298.04876708984375,270.402099609375,292.6835632324219,0.0820376873016357,0.2858127057552337,0.3388277888298034,3.4289000034332275,3.815237045288086,3.1903183460235596,2.666152000427246,0.6608655452728271,0.1674730330705642,17.557209305416805,17.557209305416805,14.961978912353516,
AQMS,AQMS06,AQMS06,17.96252778,102.6060556,52,139,18.0,102.5,11.965774,2022-08-17 00:00:00,1,4,2022-08-17 04:30:00,2022-08-17 11:30:00,7.566667,3,2.363325834274292,98263.078125,0.0027106974739581,0.0144765209406614,0.0175027325749397,302.03082275390625,270.99615478515625,290.7364501953125,-2.036334991455078,1.1994370222091677,0.4003363251686096,6.043310165405273,3.3500185012817383,1.647495985031128,1.844462752342224,0.7768438458442688,0.1579904556274414,15.215264971139971,15.215264971139971,15.786660194396973,
AQMS,AQMS02,AQMS02,17.40475,104.80825,50,146,17.5,104.688,16.620459,2022-08-17 00:00:00,1,8,2022-08-17 07:30:00,2022-08-17 14:30:00,9.0,3,2.438309669494629,98179.84375,0.0042939130216836,0.0150856357067823,0.0181240662932395,303.2973327636719,270.0404357910156,291.901123046875,-0.3185165524482727,2.4174163341522217,0.4199159443378448,7.107364177703857,2.976609468460083,1.5222734212875366,2.935316562652588,1.3972010612487793,0.1826784908771515,14.574868116883112,14.574868116883112,18.318439483642575,
AQMS,AQMS03,AQMS03,20.26186111,100.4371389,61,132,20.25,100.312,13.068836,2022-08-17 00:00:00,1,8,2022-08-17 07:30:00,2022-08-17 14:30:00,3.833333,3,2.8742034435272217,94556.171875,0.003520512022078,0.0149747356772422,0.017270989716053,304.3589782714844,270.65667724609375,294.84112548828125,2.1637864112854004,1.891844153404236,0.2721800208091736,4.608565330505371,2.948230028152466,5.198167324066162,3.9387447834014897,0.4334215223789215,0.2061511874198913,20.158490331890327,20.158490331890327,16.036754608154297,
AQMS,AQMS06,AQMS06,17.96252778,102.6060556,52,139,18.0,102.5,11.965774,2022-08-17 00:00:00,1,8,2022-08-17 07:30:00,2022-08-17 14:30:00,6.0,3,2.6010468006134033,97997.828125,0.0042183911427855,0.0153248719871044,0.0181728824973106,303.3310241699219,270.6102294921875,292.00091552734375,-1.426461935043335,2.1750059127807617,0.3888952136039734,6.327016353607178,3.1494319438934326,1.6291767358779907,1.9613142013549805,0.9287494421005248,0.1661048382520675,11.746398979076478,11.746398979076478,16.01044464111328,
AQMS,AQMS04,AQMS04,20.67383333,102.0015833,63,137,20.75,101.875,15.654616,2022-08-17 00:00:00,1,10,2022-08-17 10:30:00,2022-08-17 17:30:00,11.433333,3,0.8618475794792175,90428.4765625,0.0036612816620618,0.0145007465034723,0.016319828107953,301.1102294921875,271.57958984375,296.69317626953125,0.1014799326658248,0.8558522462844849,0.1592395007610321,1.902421832084656,2.0825746059417725,1.5206716060638428,1.9657739400863647,0.1744976788759231,0.1568434685468673,10.604822267732269,10.604822267732269,8.687731742858887,
AQMS,AQMS04,AQMS04,20.67383333,102.0015833,63,137,20.75,101.875,15.654616,2022-08-17 00:00:00,1,22,2022-08-17 22:30:00,2022-08-18 05:30:00,3.766667,3,0.6134479641914368,90682.296875,0.0044758953154087,0.0143996197730302,0.0164207145571708,295.74285888671875,270.59173583984375,293.04852294921875,-0.4687142968177795,0.3957591652870178,0.2461143583059311,2.2133729457855225,5.600400447845459,3.778018712997437,1.52597975730896,0.1404799818992614,0.1127520203590393,7.452543773448774,7.452543773448774,14.778911590576172,
AQMS,AQMS07,AQMS07,19.90894444,102.1782222,60,138,20.0,102.188,10.171261,2022-08-17 00:00:00,1,22,2022-08-17 22:30:00,2022-08-18 05:30:00,9.4,3,0.6136558055877686,93339.296875,0.0037015120033174,0.0142641980201005,0.0173593685030937,297.16912841796875,270.84588623046875,292.46014404296875,0.3540396094322204,0.5012279152870178,0.3718519806861877,4.658094882965088,5.316638469696045,4.381923198699951,2.5991835594177246,0.4808583557605743,0.1195879578590393,22.79642268398269,22.79642268398269,18.654630661010746,
AQMS,AQMS04,AQMS04,20.67383333,102.0015833,63,137,20.75,101.875,15.654616,2022-08-18 00:00:00,1,2,2022-08-18 01:30:00,2022-08-18 08:30:00,11.533333,3,1.009668469429016,90867.96875,0.0052954498678445,0.0143400747328996,0.0163019448518753,296.6697082519531,269.83917236328125,291.7123718261719,0.8381161689758301,0.5630201101303101,0.1608788222074508,1.829823017120361,2.8449513912200928,1.676415205001831,0.9353526830673218,0.0956144630908966,0.0874055474996566,9.788495793650794,9.788495793650794,8.493338584899902,
AQMS,AQMS04,AQMS04,20.67383333,102.0015833,63,137,20.75,101.875,15.654616,2022-08-18 00:00:00,1,4,2022-08-18 04:30:00,2022-08-18 11:30:00,6.033333,3,1.5420578718185425,90823.359375,0.0042615276761353,0.0143140479922294,0.0152769824489951,300.9730224609375,270.09197998046875,294.3349609375,1.3676564693450928,0.7123611569404602,0.078557588160038,1.3047446012496948,1.006334662437439,0.4816069304943084,0.46773162484169,0.0146150281652808,0.0721048712730407,9.457622092352093,9.457622092352093,3.852450370788574,
AQMS,AQMS07,AQMS07,19.90894444,102.1782222,60,138,20.0,102.188,10.171261,2022-08-18 00:00:00,1,8,2022-08-18 07:30:00,2022-08-18 14:30:00,9.8,3,2.932276487350464,93210.921875,0.0038815820589661,0.0138858798891305,0.0152298435568809,305.3351135253906,270.23773193359375,296.1333312988281,2.0599215030670166,2.0868561267852783,0.0511673428118228,1.9459129571914673,0.8573716282844543,0.361130803823471,0.6639134287834167,0.01912840642035,0.0673357099294662,22.57987113830613,22.57987113830613,4.472358226776123,
AQMS,AQMS03,AQMS03,20.26186111,100.4371389,61,132,20.25,100.312,13.068836,2022-08-18 00:00:00,1,10,2022-08-18 10:30:00,2022-08-18 17:30:00,4.8,3,1.722585678100586,94498.90625,0.0042522018775343,0.0153873246163129,0.0180939547717571,302.4441833496094,271.0433654785156,293.9903564453125,1.3544162511825562,1.0643579959869385,0.0577728822827339,2.4951226711273193,0.92257159948349,2.2640676498413086,1.1297762393951416,0.0140832317993044,0.060326050966978,20.601783557553556,20.601783557553556,5.781050205230713,
AQMS,AQMS04,AQMS04,20.67383333,102.0015833,63,137,20.75,101.875,15.654616,2022-08-18 00:00:00,1,10,2022-08-18 10:30:00,2022-08-18 17:30:00,18.066667,3,1.4858343601226809,90451.2890625,0.0034230940509587,0.0139890508726239,0.0166472196578979,301.213134765625,271.08746337890625,296.8122253417969,1.4490777254104614,-0.3284468650817871,0.0396968498826026,0.86076420545578,0.9433728456497192,0.472720742225647,0.3417513966560364,0.0082948487251997,0.0549937523901462,9.083109347041846,9.083109347041846,3.076735258102417,
AQMS,AQMS09,AQMS09,18.10619444,102.6635278,52,140,18.0,102.812,19.684559,2022-08-18 00:00:00,1,10,2022-08-18 10:30:00,2022-08-18 17:30:00,8.733333,3,1.3237358331680298,98107.828125,0.0048169884830713,0.0156550966203212,0.0197574272751808,303.8360595703125,270.91107177734375,293.25640869140625,0.0487678050994873,1.3228371143341064,0.3050380647182464,6.316452980041504,3.151458740234375,1.7321535348892212,0.9776623845100404,0.0854342281818389,0.0937430709600448,13.821289036796534,13.821289036796534,13.723836898803713,
AQMS,AQMS07,AQMS07,19.90894444,102.1782222,60,138,20.0,102.188,10.171261,2022-08-18 00:00:00,1,14,2022-08-18 13:30:00,2022-08-18 20:30:00,23.5,3,1.187740445137024,93278.46875,0.0026731493417173,0.0145704876631498,0.0186574961990118,300.7784423828125,271.4798278808594,294.434326171875,0.8300878405570984,0.8495184183120728,0.1168817430734634,2.74165678024292,1.9973081350326536,1.3928648233413696,1.2479122877120972,0.1120164543390274,0.0900895148515701,16.568213484848485,16.568213484848485,8.28158950805664,
AQMS,AQMS06,AQMS06,17.96252778,102.6060556,52,139,18.0,102.5,11.965774,2022-08-18 00:00:00,1,16,2022-08-18 16:30:00,2022-08-18 23:30:00,13.366667,3,1.9705851078033447,98172.0703125,0.0048071476630866,0.0147737599909305,0.0189764276146888,299.94659423828125,270.5703125,292.2689208984375,1.1386995315551758,1.6082813739776611,0.4906176030635834,4.413846969604492,5.582854270935059,3.450338125228882,0.5890511274337769,0.1279569268226623,0.0829527676105499,16.418928824231322,16.418928824231322,15.891504287719728,
AQMS,AQMS03,AQMS03,20.26186111,100.4371389,61,132,20.25,100.312,13.068836,2022-08-18 00:00:00,1,20,2022-08-18 19:30:00,2022-08-19 02:30:00,12.4,3,0.991274118423462,94827.515625,0.0046599265187978,0.0143557135015726,0.0173319689929485,297.65606689453125,270.52978515625,292.0761413574219,0.3208651542663574,0.9379072189331056,0.2474963068962097,3.0050082206726074,3.455129861831665,34.58110427856445,4.284003734588623,0.1275003850460052,0.0949570834636688,22.95415165306915,22.95415165306915,15.489744186401367,
AQMS,AQMS04,AQMS04,20.67383333,102.0015833,63,137,20.75,101.875,15.654616,2022-08-18 00:00:00,1,22,2022-08-18 22:30:00,2022-08-19 05:30:00,4.4,3,1.1409131288528442,90775.71875,0.0044127688743174,0.0144261661916971,0.0167793426662683,295.03350830078125,270.15399169921875,292.2658386230469,0.7092773914337158,0.8936488628387451,0.1382738798856735,2.278116464614868,5.286942958831787,3.4617812633514404,0.9253376126289368,0.0153865218162536,0.0892104506492614,8.863283564213562,8.863283564213562,13.22061252593994,
AQMS,AQMS02,AQMS02,17.40475,104.80825,50,146,17.5,104.688,16.620459,2022-08-19 00:00:00,1,2,2022-08-19 01:30:00,2022-08-19 08:30:00,13.666667,3,2.2953672409057617,98411.8203125,0.0044459546916186,0.0144486241042613,0.0187845453619956,300.5770263671875,269.93634033203125,291.7796630859375,1.962656021118164,1.1902488470077517,0.5633482933044434,4.579854488372803,5.535736083984375,6.157358646392822,1.1321287155151367,0.1632812023162841,0.115065611898899,18.67546119047619,18.67546119047619,16.827486038208008,
AQMS,AQMS02,AQMS02,17.40475,104.80825,50,146,17.5,104.688,16.620459,2022-08-19 00:00:00,1,4,2022-08-19 04:30:00,2022-08-19 11:30:00,11.0,3,2.242159366607666,98304.453125,0.0045849503949284,0.0152535755187273,0.0187908317893743,303.44903564453125,269.6972351074219,292.2216796875,2.1913902759552,0.4744342565536499,0.3530976772308349,4.634321212768555,3.2258360385894775,1.930808186531067,1.0921118259429932,0.2990411520004272,0.1142738610506057,13.91755363997114,13.91755363997114,12.59461784362793,
AQMS,AQMS06,AQMS06,17.96252778,102.6060556,52,139,18.0,102.5,11.965774,2022-08-19 00:00:00,1,10,2022-08-19 10:30:00,2022-08-19 17:30:00,4.2,3,2.489549398422241,97825.2265625,0.004632094874978,0.0149815492331981,0.0206234529614448,303.89190673828125,270.07794189453125,294.16845703125,1.7927201986312866,1.727428913116455,0.2460329681634903,7.1514811515808105,2.0316662788391113,1.2496057748794556,0.7752928137779236,0.6162660717964172,0.1066275760531425,12.529323886946385,12.529323886946385,12.736806869506836,
AQMS,AQMS02,AQMS02,17.40475,104.80825,50,146,17.5,104.688,16.620459,2022-08-19 00:00:00,1,16,2022-08-19 16:30:00,2022-08-19 23:30:00,10.0,3,1.491363286972046,98231.046875,0.0040957378223538,0.0158439986407756,0.0205950271338224,299.6589660644531,270.722900390625,291.9034118652344,0.5357779264450073,1.3917996883392334,0.7424085736274719,5.685009956359863,7.103280067443848,8.639551162719727,1.7206075191497805,0.7687010765075684,0.1620954871177673,19.31246817488067,19.31246817488067,22.34786033630371,
AQMS,AQMS02,AQMS02,17.40475,104.80825,50,146,17.5,104.688,16.620459,2022-08-19 00:00:00,1,20,2022-08-19 19:30:00,2022-08-20 02:30:00,7.666667,3,1.743661880493164,98216.4921875,0.0045776329934597,0.0157779641449451,0.0206251721829175,298.76983642578125,269.76617431640625,291.7433166503906,1.720634698867798,-0.2824412584304809,0.8254382014274597,5.307224750518799,7.809025287628174,6.1053361892700195,1.8669761419296265,0.4061169326305389,0.2064516395330429,17.50130054556555,17.50130054556555,23.1621150970459,
AQMS,AQMS07,AQMS07,19.90894444,102.1782222,60,138,20.0,102.188,10.171261,2022-08-19 00:00:00,1,20,2022-08-19 19:30:00,2022-08-20 02:30:00,15.733333,3,0.7031004428863525,93328.375,0.0045403456315398,0.0145071139559149,0.0182176139205694,299.16259765625,270.5001525878906,293.8870544433594,0.6420766115188599,0.2865096926689148,0.2888639867305755,2.3199055194854736,5.800388813018799,8.123929023742676,1.4213320016860962,0.1089473962783813,0.1294443309307098,16.468192574647574,16.468192574647574,15.112748146057127,
AQMS,AQMS09,AQMS09,18.10619444,102.6635278,52,140,18.0,102.812,19.684559,2022-08-19 00:00:00,1,20,2022-08-19 19:30:00,2022-08-20 02:30:00,11.333333,3,0.6337571144104004,98331.265625,0.0052597755566239,0.0145620359107851,0.0198914967477321,298.5116882324219,269.1712646484375,292.7061462402344,0.4623814225196838,-0.4334183931350708,0.9348329901695251,9.269875526428224,9.31816577911377,9.480051040649414,2.1419599056243896,0.4777009487152099,0.1901187449693679,17.712869484126983,17.712869484126983,30.400300979614254,
AQMS,AQMS03,AQMS03,20.26186111,100.4371389,61,132,20.25,100.312,13.068836,2022-08-19 00:00:00,1,22,2022-08-19 22:30:00,2022-08-20 05:30:00,6.4,3,0.9488083720207214,94832.96875,0.0047254492528736,0.0140103623270988,0.0174704007804393,297.84368896484375,269.8266296386719,293.9459533691406,0.9035031795501708,0.2896884083747864,0.5125499963760376,9.324688911437988,6.639252185821533,9.698861122131348,1.372418761253357,0.4155510365962982,0.1300375610589981,15.134289830447331,15.134289830447331,24.090518951416016,
AQMS,AQMS04,AQMS04,20.67383333,102.0015833,63,137,20.75,101.875,15.654616,2022-08-20 00:00:00,1,4,2022-08-20 04:30:00,2022-08-20 11:30:00,17.066667,3,1.398206114768982,90755.828125,0.0032526557333767,0.0151107534766197,0.0161966942250728,300.7724609375,269.4350280761719,294.60137939453125,1.039183497428894,-0.9354560375213624,0.191967025399208,1.972143292427063,2.7967758178710938,1.41973876953125,1.61017644405365,0.2408441752195358,0.181067943572998,10.600981684981685,10.600981684981685,9.653142929077148,
AQMS,AQMS09,AQMS09,18.10619444,102.6635278,52,140,18.0,102.812,19.684559,2022-08-20 00:00:00,1,8,2022-08-20 07:30:00,2022-08-20 14:30:00,8.066667,3,2.35634446144104,98052.65625,0.0051061864942312,0.0141578009352087,0.0186243653297424,302.3477783203125,268.96636962890625,293.3931884765625,2.050194025039673,1.161491870880127,0.3453545570373535,9.276670455932615,3.21502947807312,7.143090724945068,2.095625400543213,1.0104762315750122,0.1698454469442367,17.2091537984238,17.2091537984238,19.301040649414062,
AQMS,AQMS02,AQMS02,17.40475,104.80825,50,146,17.5,104.688,16.620459,2022-08-20 00:00:00,1,10,2022-08-20 10:30:00,2022-08-20 17:30:00,14.666667,3,1.5115402936935425,97970.09375,0.0060228216461837,0.0145897846668958,0.0193203575909137,298.37908935546875,270.0914306640625,291.6070251464844,0.1742234826087951,1.5014660358428955,0.4482945203781128,7.721363067626953,4.182687759399414,10.17465877532959,3.7578775882720943,0.3633285462856293,0.2106396853923797,17.1957656016206,17.1957656016206,21.228906631469727,
AQMS,AQMS02,AQMS02,17.40475,104.80825,50,146,17.5,104.688,16.620459,2022-08-20 00:00:00,1,20,2022-08-20 19:30:00,2022-08-21 02:30:00,8.0,3,2.3685572147369385,98061.5625,0.0055960705503821,0.0147318625822663,0.0187389925122261,297.24053955078125,270.29180908203125,290.7588806152344,-0.7802204489707947,2.236362934112549,0.7178454995155334,8.216852188110352,6.329736709594727,9.032598495483398,4.639072895050049,0.909005343914032,0.3354661166667938,21.05912057081807,21.05912057081807,27.615955352783203,
AQMS,AQMS06,AQMS06,17.96252778,102.6060556,52,139,18.0,102.5,11.965774,2022-08-20 00:00:00,1,22,2022-08-20 22:30:00,2022-08-21 05:30:00,2.0,3,2.1272060871124268,97880.6875,0.0060522276908159,0.0152592854574322,0.0190936122089624,297.5641174316406,270.189697265625,291.5740966796875,1.0540876388549805,1.8476754426956177,0.7166991233825684,7.712099552154541,9.148592948913574,4.410211563110352,1.6068488359451294,0.8000465631484985,0.2567684054374695,17.032730691253196,17.032730691253196,27.90572929382324,
AQMS,AQMS07,AQMS07,19.90894444,102.1782222,60,138,20.0,102.188,10.171261,2022-08-20 00:00:00,1,22,2022-08-20 22:30:00,2022-08-21 05:30:00,5.133333,3,0.7442419528961182,93115.5078125,0.0052072550170123,0.0153249483555555,0.0183702949434518,296.783447265625,270.20318603515625,292.12847900390625,0.2396452575922012,0.7046036124229431,0.2884948849678039,2.5394790172576904,5.435530185699463,4.335012435913086,1.3204905986785889,0.1289739310741424,0.2137880027294159,24.868307626262627,24.868307626262627,14.5565767288208,
AQMS,AQMS02,AQMS02,17.40475,104.80825,50,146,17.5,104.688,16.620459,2022-08-21 00:00:00,1,2,2022-08-21 01:30:00,2022-08-21 08:30:00,12.333333,3,2.9327220916748047,98210.109375,0.0051445541903376,0.0151307303458452,0.0182753559201955,297.073974609375,270.44647216796875,291.0621032714844,-1.7095699310302734,2.382903575897217,0.5868224501609802,10.540620803833008,5.368675708770752,3.734358549118042,8.993437767028809,1.417954921722412,0.2965745329856872,24.017315367965367,24.017315367965367,34.574989318847656,
AQMS,AQMS04,AQMS04,20.67383333,102.0015833,63,137,20.75,101.875,15.654616,2022-08-21 00:00:00,1,4,2022-08-21 04:30:00,2022-08-21 11:30:00,5.433333,3,0.7875691056251526,90571.140625,0.0058988044038414,0.0155655778944492,0.0166751109063625,298.85577392578125,269.8377685546875,293.515380859375,-0.2108791917562484,-0.7588116526603699,0.2806806564331054,1.2523481845855713,3.746482610702514,0.8586992621421814,2.668041706085205,0.1465583890676498,0.1895340979099273,9.262342445887445,9.262342445887445,12.09181308746338,
AQMS,AQMS07,AQMS07,19.90894444,102.1782222,60,138,20.0,102.188,10.171261,2022-08-21 00:00:00,1,4,2022-08-21 04:30:00,2022-08-21 11:30:00,4.533333,3,1.6179208755493164,93184.140625,0.0053895423188805,0.0152860917150974,0.0164886675775051,301.7867736816406,270.0865478515625,293.2640380859375,1.3435641527175903,-0.90138977766037,0.2240646034479141,1.326926827430725,3.45908260345459,1.4034866094589231,1.556639313697815,0.0946035161614418,0.1418046057224273,18.490340054390057,18.490340054390057,10.012323379516602,
AQMS,AQMS02,AQMS02,17.40475,104.80825,50,146,17.5,104.688,16.620459,2022-08-21 00:00:00,1,8,2022-08-21 07:30:00,2022-08-21 14:30:00,11.333333,3,2.8258087635040283,98113.4375,0.0061253933236002,0.014728570356965,0.018446534872055,297.8629150390625,270.3663635253906,291.0267333984375,0.0910532027482986,2.824341297149658,0.4794544279575348,11.8604736328125,4.015954971313477,3.283276319503784,3.741619825363159,2.271585702896118,0.2214245796203613,18.85709862193362,18.85709862193362,26.98495864868164,
AQMS,AQMS07,AQMS07,19.90894444,102.1782222,60,138,20.0,102.188,10.171261,2022-08-21 00:00:00,1,8,2022-08-21 07:30:00,2022-08-21 14:30:00,7.466667,3,1.4859716892242432,92978.171875,0.006089867092669,0.0150824766606092,0.0161574948579072,302.2670593261719,270.4127197265625,294.19097900390625,-0.5998066067695618,-1.359538197517395,0.2060506343841552,0.9749380350112916,2.712800979614258,1.0641361474990845,1.7306511402130127,0.0822466015815734,0.1411004662513733,15.8561211013986,15.8561211013986,8.525922775268555,
AQMS,AQMS07,AQMS07,19.90894444,102.1782222,60,138,20.0,102.188,10.171261,2022-08-21 00:00:00,1,10,2022-08-21 10:30:00,2022-08-21 17:30:00,9.9,3,2.264188289642334,92997.640625,0.0062920991331338,0.0151802441105246,0.0175248701125383,298.8763427734375,271.2292175292969,292.86480712890625,-0.1601875126361847,2.258514642715454,0.2676379680633545,1.343406319618225,3.8431403636932377,1.631921648979187,2.5640945434570312,0.1009675487875938,0.158253937959671,25.237114069264067,25.237114069264067,12.155295372009276,
AQMS,AQMS07,AQMS07,19.90894444,102.1782222,60,138,20.0,102.188,10.171261,2022-08-21 00:00:00,1,14,2022-08-21 13:30:00,2022-08-21 20:30:00,8.266667,3,1.071888446807861,93172.5625,0.0061824577860534,0.015438912436366,0.0184484831988811,297.70037841796875,271.28729248046875,292.711669921875,0.17220339179039,1.0579653978347778,0.3497042655944824,2.410491466522217,5.618975639343262,2.7539315223693848,3.8763036727905273,0.1212685108184814,0.2111479789018631,34.659587994228,34.659587994228,18.325538635253903,
AQMS,AQMS06,AQMS06,17.96252778,102.6060556,52,139,18.0,102.5,11.965774,2022-08-21 00:00:00,1,16,2022-08-21 16:30:00,2022-08-21 23:30:00,4.233333,3,2.38085412979126,98152.484375,0.0058133704587817,0.0147802736610174,0.0189533233642578,297.37054443359375,270.92376708984375,290.84759521484375,-1.249240159988403,2.026787042617798,1.14683198928833,6.845498561859131,9.478140830993652,5.859572887420654,2.9692444801330566,0.4714245796203613,0.2593026459217071,18.354496801948056,18.354496801948056,29.607118606567383,
