location_id,location_name,sensor_id,sensor_name,latitude,longitude,country,provider,owner,instruments,monitor
353740,Chanthaburi Meteorological Station,16312640,pm25 µg/m³,12.6095704,102.1040804,TH,Air4Thai,Unknown Governmental Organization,Government Monitor; Government Monitor,True
353741,"Phichit Provincial , Phichit",16312836,pm25 µg/m³,16.442554,100.322756,TH,Air4Thai,Unknown Governmental Organization,Government Monitor; Government Monitor,True
353741,"Phichit Provincial , Phichit",2007819,pm25 µg/m³,16.442554,100.322756,TH,Air4Thai,Unknown Governmental Organization,Government Monitor; Government Monitor,True
353742,Mukdahan Provincial Stadium,2007836,pm25 µg/m³,16.54257,104.7192,TH,Air4Thai,Unknown Governmental Organization,Government Monitor; Government Monitor,True
353742,Mukdahan Provincial Stadium,16312762,pm25 µg/m³,16.54257,104.7192,TH,Air4Thai,Unknown Governmental Organization,Government Monitor; Government Monitor,True
353743,Sirichit Thai Cultural Conservation Ground,2007829,pm25 µg/m³,16.475374,99.525425,TH,Air4Thai,Unknown Governmental Organization,Government Monitor; Government Monitor,True
353743,Sirichit Thai Cultural Conservation Ground,16312895,pm25 µg/m³,16.475374,99.525425,TH,Air4Thai,Unknown Governmental Organization,Government Monitor; Government Monitor,True
354124,Hua Hin Weather Station Prachuap Khiri Khan Meteorological Station,2009817,pm25 µg/m³,12.577835,99.953663,TH,Air4Thai,Unknown Governmental Organization,Government Monitor; Government Monitor,True
354124,Hua Hin Weather Station Prachuap Khiri Khan Meteorological Station,16312698,pm25 µg/m³,12.577835,99.953663,TH,Air4Thai,Unknown Governmental Organization,Government Monitor; Government Monitor,True
368390,Thawee Wanarom Park,2076218,pm25 µg/m³,13.7435329,100.3526893,TH,Air4Thai,Unknown Governmental Organization,Government Monitor; Government Monitor,True
368390,Thawee Wanarom Park,16312931,pm25 µg/m³,13.7435329,100.3526893,TH,Air4Thai,Unknown Governmental Organization,Government Monitor; Government Monitor,True
368391,Suan Luang Rama IX,16312912,pm25 µg/m³,13.6881393,100.6579657,TH,Air4Thai,Unknown Governmental Organization,Government Monitor; Government Monitor,True
368391,Suan Luang Rama IX,2076229,pm25 µg/m³,13.6881393,100.6579657,TH,Air4Thai,Unknown Governmental Organization,Government Monitor; Government Monitor,True
368392,Ramintra Sports Park,16312862,pm25 µg/m³,13.8778763,100.6207085,TH,Air4Thai,Unknown Governmental Organization,Government Monitor; Government Monitor,True
368392,Ramintra Sports Park,2076223,pm25 µg/m³,13.8778763,100.6207085,TH,Air4Thai,Unknown Governmental Organization,Government Monitor; Government Monitor,True
368393,Rommani Thungsikan Park,2076221,pm25 µg/m³,13.9288678,100.5684666,TH,Air4Thai,Unknown Governmental Organization,Government Monitor; Government Monitor,True
368393,Rommani Thungsikan Park,16312874,pm25 µg/m³,13.9288678,100.5684666,TH,Air4Thai,Unknown Governmental Organization,Government Monitor; Government Monitor,True
368394,Lumpini park,2076227,pm25 µg/m³,13.732225,100.5448381,TH,Air4Thai,Unknown Governmental Organization,Government Monitor; Government Monitor,True
368394,Lumpini park,16312736,pm25 µg/m³,13.732225,100.5448381,TH,Air4Thai,Unknown Governmental Organization,Government Monitor; Government Monitor,True
368395,Thonburirom Park,16312940,pm25 µg/m³,13.6502295,100.4909771,TH,Air4Thai,Unknown Governmental Organization,Government Monitor; Government Monitor,True
368395,Thonburirom Park,2076215,pm25 µg/m³,13.6502295,100.4909771,TH,Air4Thai,Unknown Governmental Organization,Government Monitor; Government Monitor,True
368396,Queen Sirikit Park,16312860,pm25 µg/m³,13.8055472,100.5488338,TH,Air4Thai,Unknown Governmental Organization,Government Monitor; Government Monitor,True
368396,Queen Sirikit Park,2076225,pm25 µg/m³,13.8055472,100.5488338,TH,Air4Thai,Unknown Governmental Organization,Government Monitor; Government Monitor,True
368397,Rama VIII Park,16312861,pm25 µg/m³,13.7693437,100.4945337,TH,Air4Thai,Unknown Governmental Organization,Government Monitor; Government Monitor,True
368397,Rama VIII Park,2076216,pm25 µg/m³,13.7693437,100.4945337,TH,Air4Thai,Unknown Governmental Organization,Government Monitor; Government Monitor,True
368398,Santiphap Park,2076230,pm25 µg/m³,13.7631081,100.541407,TH,Air4Thai,Unknown Governmental Organization,Government Monitor,True
368399,Benjakitti Park,2076232,pm25 µg/m³,13.7328791,100.5600172,TH,Air4Thai,Unknown Governmental Organization,Government Monitor; Government Monitor,True
368399,Benjakitti Park,16312596,pm25 µg/m³,13.7328791,100.5600172,TH,Air4Thai,Unknown Governmental Organization,Government Monitor; Government Monitor,True
368400,"Bang Kho Laem District Office, Bangkok (Mobile)",2076219,pm25 µg/m³,13.69304,100.50244,TH,Air4Thai,Unknown Governmental Organization,Government Monitor,True
368401,Nong Chok Park,2076217,pm25 µg/m³,13.855656,100.8585539,TH,Air4Thai,Unknown Governmental Organization,Government Monitor; Government Monitor,True
368401,Nong Chok Park,16312801,pm25 µg/m³,13.855656,100.8585539,TH,Air4Thai,Unknown Governmental Organization,Government Monitor; Government Monitor,True
368402,Serithai Park,16312892,pm25 µg/m³,13.7855673,100.6733359,TH,Air4Thai,Unknown Governmental Organization,Government Monitor; Government Monitor,True
368402,Serithai Park,2076231,pm25 µg/m³,13.7855673,100.6733359,TH,Air4Thai,Unknown Governmental Organization,Government Monitor; Government Monitor,True
368403,Chatuchak Park,2076226,pm25 µg/m³,13.802546,100.5509191,TH,Air4Thai,Unknown Governmental Organization,Government Monitor; Government Monitor,True
368403,Chatuchak Park,16312642,pm25 µg/m³,13.802546,100.5509191,TH,Air4Thai,Unknown Governmental Organization,Government Monitor; Government Monitor,True
368404,"60th Anniversary of Queen Sirikit Park ,Kheha Romklao Road, Lat Krabang, Bangkok",16312566,pm25 µg/m³,13.7631141,100.7302101,TH,Air4Thai,Unknown Governmental Organization,Government Monitor; Government Monitor,True
368404,"60th Anniversary of Queen Sirikit Park ,Kheha Romklao Road, Lat Krabang, Bangkok",2076214,pm25 µg/m³,13.7631141,100.7302101,TH,Air4Thai,Unknown Governmental Organization,Government Monitor; Government Monitor,True
368405,Bang Khae Phirom Park,2076222,pm25 µg/m³,13.6863478,100.3844036,TH,Air4Thai,Unknown Governmental Organization,Government Monitor; Government Monitor,True
368405,Bang Khae Phirom Park,16312584,pm25 µg/m³,13.6863478,100.3844036,TH,Air4Thai,Unknown Governmental Organization,Government Monitor; Government Monitor,True
368406,80th Anniversary Commemoration Park,16312569,pm25 µg/m³,13.7716446,100.4681128,TH,Air4Thai,Unknown Governmental Organization,Government Monitor; Government Monitor,True
368406,80th Anniversary Commemoration Park,2076224,pm25 µg/m³,13.7716446,100.4681128,TH,Air4Thai,Unknown Governmental Organization,Government Monitor; Government Monitor,True
368407,Wacchirabenchatat Park,2076220,pm25 µg/m³,13.8118516,100.5535825,TH,Air4Thai,Unknown Governmental Organization,Government Monitor; Government Monitor,True
368407,Wacchirabenchatat Park,16312944,pm25 µg/m³,13.8118516,100.5535825,TH,Air4Thai,Unknown Governmental Organization,Government Monitor; Government Monitor,True
368408,Phra Nakhon Park,16312841,pm25 µg/m³,13.7201042,100.7807077,TH,Air4Thai,Unknown Governmental Organization,Government Monitor; Government Monitor,True
368408,Phra Nakhon Park,2076228,pm25 µg/m³,13.7201042,100.7807077,TH,Air4Thai,Unknown Governmental Organization,Government Monitor; Government Monitor,True
368485,Benchasiri Park,2076618,pm25 µg/m³,13.7304916,100.5684634,TH,Air4Thai,Unknown Governmental Organization,Government Monitor; Government Monitor,True
368485,Benchasiri Park,16312595,pm25 µg/m³,13.7304916,100.5684634,TH,Air4Thai,Unknown Governmental Organization,Government Monitor; Government Monitor,True
385742,Chaloem Phra Kiat Water Park,16312627,pm25 µg/m³,14.606306,100.453589,TH,Air4Thai,Unknown Governmental Organization,Government Monitor; Government Monitor,True
385742,Chaloem Phra Kiat Water Park,2158912,pm25 µg/m³,14.606306,100.453589,TH,Air4Thai,Unknown Governmental Organization,Government Monitor; Government Monitor,True
387511,Wiang Subdistrict Disaster Prevention and Mitigation Center,2166412,pm25 µg/m³,20.2575,100.4025,TH,Air4Thai,Unknown Governmental Organization,Government Monitor; Government Monitor,True
387511,Wiang Subdistrict Disaster Prevention and Mitigation Center,16312949,pm25 µg/m³,20.2575,100.4025,TH,Air4Thai,Unknown Governmental Organization,Government Monitor; Government Monitor,True
387660,Mueang Na Subdistrict Municipality Office,16312760,pm25 µg/m³,19.593889,98.961667,TH,Air4Thai,Unknown Governmental Organization,Government Monitor; Government Monitor,True
387660,Mueang Na Subdistrict Municipality Office,2167058,pm25 µg/m³,19.593889,98.961667,TH,Air4Thai,Unknown Governmental Organization,Government Monitor; Government Monitor,True
388656,"Chiang Mai Provincial Administrative Organization Office, Intersection (Southern Area)",2171611,pm25 µg/m³,18.175,98.630833,TH,Air4Thai,Unknown Governmental Organization,Government Monitor,True
388962,Li District Office,16312734,pm25 µg/m³,17.802222,98.949722,TH,Air4Thai,Unknown Governmental Organization,Government Monitor; Government Monitor,True
388962,Li District Office,2172925,pm25 µg/m³,17.802222,98.949722,TH,Air4Thai,Unknown Governmental Organization,Government Monitor; Government Monitor,True
414787,Tha Yang Subdistrict Municipality Office,2308994,pm25 µg/m³,12.965556,99.891944,TH,Air4Thai,Unknown Governmental Organization,Government Monitor,True
418809,National Housing Authority Klongchan,2332866,pm25 µg/m³,13.76121,100.517035,TH,Air4Thai,Unknown Governmental Organization,Government Monitor,True
418810,"Southeast Asia University, Bangkok (Mobile)",2332865,pm25 µg/m³,13.70735,100.35391,TH,Air4Thai,Unknown Governmental Organization,Government Monitor,True
429157,Nong Bua Lamphu Meteorological Station,2396740,pm25 µg/m³,17.226111,102.424167,TH,Air4Thai,Unknown Governmental Organization,Government Monitor,True
429261,Tak Provincial Administrative Organization,2397399,pm25 µg/m³,16.877778,99.139722,TH,Air4Thai,Unknown Governmental Organization,Government Monitor,True
497972,Phatong Municipality,2792626,pm25 µg/m³,6.868055,100.465385,TH,Air4Thai,Unknown Governmental Organization,Government Monitor,True
497973,Songkhla Municipality Office,2792627,pm25 µg/m³,7.207028,100.597014,TH,Air4Thai,Unknown Governmental Organization,Government Monitor,True
500068,Pai Municipality,2806242,pm25 µg/m³,19.3591522,98.4364794,TH,Air4Thai,Unknown Governmental Organization,Government Monitor,True
523937,Tha Kham Municipality Office,2929646,pm25 µg/m³,18.202222,98.597222,TH,Air4Thai,Unknown Governmental Organization,Government Monitor,True
808649,"Natural Resources and Environment Office, Chainat",4410573,pm25 µg/m³,15.173056,100.126944,TH,Air4Thai,Unknown Governmental Organization,Government Monitor,True
921162,Suan Sayam-Ram Intra Intersection,5079767,pm25 µg/m³,13.799395,100.682464,TH,Air4Thai,Unknown Governmental Organization,Government Monitor,True
1172475,"Natural Resource and Environment, Phatthalung",6455630,pm25 µg/m³,7.614396,100.113766,TH,Air4Thai,Unknown Governmental Organization,Government Monitor,True
1174411,Ban Padang Community School,6458076,pm25 µg/m³,6.39,100.19,MY,Air4Thai,Unknown Governmental Organization,Government Monitor,True
1180402,Ban Padang Community School,6467917,pm25 µg/m³,6.666143963588895,100.32734858721086,TH,Air4Thai,Unknown Governmental Organization,Government Monitor,True
1180409,Provincial Natural Resources and Environmental Office,6467919,pm25 µg/m³,6.890639752808323,101.25106087293467,TH,Air4Thai,Unknown Governmental Organization,Government Monitor,True
1180415,Provincial Natural Resources and Environmental Office,9657975,pm25 µg/m³,6.890639752808323,101.25106087293467,TH,Air4Thai,Unknown Governmental Organization,Government Monitor,True
1236360,"Bungkan School 1, Mueang, Bungkan",6530416,pm25 µg/m³,18.389836926387506,103.66396050996747,LA,N/A,Unknown Governmental Organization,Government Monitor,True
1285357,SPARTAN - Vietnam Acad. Sci.,6566240,pm25 µg/m³,21.0478,105.8,VN,SPARTAN Network,Unknown Governmental Organization,Government Monitor,True
1290682,Ranong Municipal office,6574439,pm25 µg/m³,9.961849,98.639341,TH,Air4Thai,Unknown Governmental Organization,Government Monitor,True
1299596,Phangnga Provincial Government Center,6589543,pm25 µg/m³,8.424964,98.528719,TH,Air4Thai,Unknown Governmental Organization,Government Monitor,True
1650686,Mueang Chaiyaphum Municipality Stadium,7093737,pm25 µg/m³,15.81148,102.02281,TH,Air4Thai,Unknown Governmental Organization,Government Monitor,True
1650687,Phaya Thaen Public Park,7093739,pm25 µg/m³,15.783860999999998,104.154639,TH,Air4Thai,Unknown Governmental Organization,Government Monitor,True
1650688,SINGBURI SCHOOL,7093743,pm25 µg/m³,14.8933874,100.4130773,TH,Air4Thai,Unknown Governmental Organization,Government Monitor,True
1785688,Amnat Charoen Municipality,7338554,pm25 µg/m³,15.875800000000002,104.6223,TH,Air4Thai,Unknown Governmental Organization,Government Monitor,True
1785690,KAENG DON KLANG PARK,7338537,pm25 µg/m³,16.4436,103.51299999999999,TH,Air4Thai,Unknown Governmental Organization,Government Monitor,True
1785691,Nakhon Nayok Municipality Public Health Service Center,7338558,pm25 µg/m³,14.204219999999998,101.21509,TH,Air4Thai,Unknown Governmental Organization,Government Monitor,True
1785692,Nong Bueng Kan Park,7338540,pm25 µg/m³,18.362008,103.65977000000001,TH,Air4Thai,Unknown Governmental Organization,Government Monitor,True
1785693,Sisaket Meteorological Center,7338556,pm25 µg/m³,15.086836199999999,104.32647460000001,TH,Air4Thai,Unknown Governmental Organization,Government Monitor,True
1785694,Surin Meteorological Center,7338551,pm25 µg/m³,14.8762222,103.4965833,TH,Air4Thai,Unknown Governmental Organization,Government Monitor,True
1861095,Wiang Subdistrict Disaster Prevention and Mitigation Center,7431257,pm25 µg/m³,18.804894,98.900698,TH,Air4Thai,Unknown Governmental Organization,Government Monitor,True
1864570,"Provincial Electricity Authority, Hot District Branch",7434913,pm25 µg/m³,18.172495,98.61069,TH,Air4Thai,Unknown Governmental Organization,Government Monitor,True
1873401,Sisaket Meteorological Center,7443668,pm25 µg/m³,15.087087,104.326787,TH,Air4Thai,Unknown Governmental Organization,Government Monitor,True
1896059,Pai Airport,7467824,pm25 µg/m³,19.364055,98.436205,TH,Air4Thai,Unknown Governmental Organization,Government Monitor,True
1896763,Pai Airport,7468522,pm25 µg/m³,19.369637,98.43596,TH,Air4Thai,Unknown Governmental Organization,Government Monitor,True
1993935,Nong Bua Lamphu Provincial Administrative Organization,7576283,pm25 µg/m³,17.193824,102.4585009,TH,Air4Thai,Unknown Governmental Organization,Government Monitor,True
1993936,"Somdet Phra Srinagarindra Park, Roi Et",7576284,pm25 µg/m³,16.057537,103.651372,TH,Air4Thai,Unknown Governmental Organization,Government Monitor,True
2088223,Government House,7684604,pm25 µg/m³,13.763911018899341,100.51289004935268,TH,Air4Thai,Unknown Governmental Organization,Government Monitor,True
2132593,Phetchaburi Municipality,7736413,pm25 µg/m³,13.11249031,99.9461325,TH,Air4Thai,Unknown Governmental Organization,Government Monitor,True
2161290,An Khánh,7772012,pm25 µg/m³,21.0024,105.7181,VN,Hanoi Air Quality Monitoring Network,Unknown Governmental Organization,Government Monitor,True
2161291,Cầu Diễn,7772023,pm25 µg/m³,21.0398,105.7652,VN,Hanoi Air Quality Monitoring Network,Unknown Governmental Organization,Government Monitor,True
2161292,"Số 46, phố Lưu Quang Vũ",7772032,pm25 µg/m³,21.0152,105.7999,VN,Hanoi Air Quality Monitoring Network,Unknown Governmental Organization,Government Monitor,True
2161293,Chúc Sơn,7772046,pm25 µg/m³,20.92,105.7123,VN,Hanoi Air Quality Monitoring Network,Unknown Governmental Organization,Government Monitor,True
2161294,Cung thiếu nhi,7772104,pm25 µg/m³,21.0284,105.8556,VN,Hanoi Air Quality Monitoring Network,Unknown Governmental Organization,Government Monitor,True
2161295,Đầm Trấu,7771992,pm25 µg/m³,21.0119,105.8644,VN,Hanoi Air Quality Monitoring Network,Unknown Governmental Organization,Government Monitor,True
2161296,Đào Duy Từ,7772040,pm25 µg/m³,21.0354,105.8529,VN,Hanoi Air Quality Monitoring Network,Unknown Governmental Organization,Government Monitor,True
2161297,Đội Bình,7771980,pm25 µg/m³,20.6486,105.8204,VN,Hanoi Air Quality Monitoring Network,Unknown Governmental Organization,Government Monitor,True
2161298,Đông Kinh Nghĩa Thục,7772025,pm25 µg/m³,21.032,105.8515,VN,Hanoi Air Quality Monitoring Network,Unknown Governmental Organization,Government Monitor,True
2161299,Hàng Đậu,7771996,pm25 µg/m³,21.0399,105.8473,VN,Hanoi Air Quality Monitoring Network,Unknown Governmental Organization,Government Monitor,True
2161300,Hoàn Kiếm,7771988,pm25 µg/m³,21.0263,105.8515,VN,Hanoi Air Quality Monitoring Network,Unknown Governmental Organization,Government Monitor,True
2161301,Khương Trung,7772073,pm25 µg/m³,20.9949,105.8167,VN,Hanoi Air Quality Monitoring Network,Unknown Governmental Organization,Government Monitor,True
2161302,Kim Bài,7771977,pm25 µg/m³,20.858,105.7656,VN,Hanoi Air Quality Monitoring Network,Unknown Governmental Organization,Government Monitor,True
2161303,Kim Liên,7772038,pm25 µg/m³,21.0074,105.8358,VN,Hanoi Air Quality Monitoring Network,Unknown Governmental Organization,Government Monitor,True
2161304,Lê Trực,7772096,pm25 µg/m³,21.0327,105.8329,VN,Hanoi Air Quality Monitoring Network,Unknown Governmental Organization,Government Monitor,True
2161305,Liên Quan,7772053,pm25 µg/m³,21.056,105.578,VN,Hanoi Air Quality Monitoring Network,Unknown Governmental Organization,Government Monitor,True
2161306,Minh Khai - Bắc Từ Liêm,7772087,pm25 µg/m³,21.05,105.74,VN,Hanoi Air Quality Monitoring Network,Unknown Governmental Organization,Government Monitor,True
2161307,Mỹ Đình,7771998,pm25 µg/m³,21.0269,105.7731,VN,Hanoi Air Quality Monitoring Network,Unknown Governmental Organization,Government Monitor,True
2161308,Phạm Văn Đồng,7772088,pm25 µg/m³,21.05,105.782,VN,Hanoi Air Quality Monitoring Network,Unknown Governmental Organization,Government Monitor,True
2161309,Pháp Vân,7772016,pm25 µg/m³,20.9481,105.8493,VN,Hanoi Air Quality Monitoring Network,Unknown Governmental Organization,Government Monitor,True
2161310,Quảng Phú Cầu,7772109,pm25 µg/m³,20.7793,105.7851,VN,Hanoi Air Quality Monitoring Network,Unknown Governmental Organization,Government Monitor,True
2161311,Sài Sơn,7772076,pm25 µg/m³,21.0167,105.6478,VN,Hanoi Air Quality Monitoring Network,Unknown Governmental Organization,Government Monitor,True
2161312,Sóc Sơn,7772037,pm25 µg/m³,21.2575,105.8514,VN,Hanoi Air Quality Monitoring Network,Unknown Governmental Organization,Government Monitor,True
2161313,Tân Mai,7772003,pm25 µg/m³,20.9883,105.8549,VN,Hanoi Air Quality Monitoring Network,Unknown Governmental Organization,Government Monitor,True
2161314,Tây Hồ Tây,7771972,pm25 µg/m³,21.0563,105.7974,VN,Hanoi Air Quality Monitoring Network,Unknown Governmental Organization,Government Monitor,True
2161315,Tây Mỗ,7772004,pm25 µg/m³,21.0058,105.7485,VN,Hanoi Air Quality Monitoring Network,Unknown Governmental Organization,Government Monitor,True
2161316,Thành Công,7772020,pm25 µg/m³,21.0197,105.8147,VN,Hanoi Air Quality Monitoring Network,Unknown Governmental Organization,Government Monitor,True
2161317,Thanh Xuân - Sóc Sơn,7772068,pm25 µg/m³,21.2287,105.7583,VN,Hanoi Air Quality Monitoring Network,Unknown Governmental Organization,Government Monitor,True
2161318,Tứ Liên,7772036,pm25 µg/m³,21.0639,105.8338,VN,Hanoi Air Quality Monitoring Network,Unknown Governmental Organization,Government Monitor,True
2161319,Vân Đình,7771984,pm25 µg/m³,20.7339,105.7703,VN,Hanoi Air Quality Monitoring Network,Unknown Governmental Organization,Government Monitor,True
2161320,Vân Hà,7772059,pm25 µg/m³,21.1476,105.9159,VN,Hanoi Air Quality Monitoring Network,Unknown Governmental Organization,Government Monitor,True
2161321,Văn Quán,7772099,pm25 µg/m³,20.972,105.7856,VN,Hanoi Air Quality Monitoring Network,Unknown Governmental Organization,Government Monitor,True
2161322,Võng La,7772079,pm25 µg/m³,21.1105,105.7605,VN,Hanoi Air Quality Monitoring Network,Unknown Governmental Organization,Government Monitor,True
2161323,Xuân Mai,7772015,pm25 µg/m³,20.8994,105.5773,VN,Hanoi Air Quality Monitoring Network,Unknown Governmental Organization,Government Monitor,True
2523721,Prachinburi Provincial Public Health,7974213,pm25 µg/m³,14.053201,101.369361,TH,Air4Thai,Unknown Governmental Organization,Government Monitor,True
2524053,Prachinburi Provincial Public Health,7974317,pm25 µg/m³,14.0449046434287,101.3689396242558,TH,Air4Thai,Unknown Governmental Organization,Government Monitor,True
3008643,Chumchon Banpadang School,10203283,pm25 µg/m³,6.66638438023621,100.32726914385205,TH,Air4Thai,Unknown Governmental Organization,Government Monitor,True
3047300,"Sports Stadium, Chumphon Province",10494201,pm25 µg/m³,10.495142389105824,99.18935409512319,TH,Air4Thai,Unknown Governmental Organization,Government Monitor,True
3291325,Mae Sariang District Office,11468827,pm25 µg/m³,18.158912,97.93271,TH,Air4Thai,Unknown Governmental Organization,Government Monitor,True
3337858,Health Promoting Hospital Khlong Sakae,11805825,pm25 µg/m³,14.499973,100.650785,TH,Air4Thai,Unknown Governmental Organization,Government Monitor,True
3345301,Pramuan Suk Health Park,11862934,pm25 µg/m³,16.77283,103.29982399999999,TH,Air4Thai,Unknown Governmental Organization,Government Monitor,True
3345345,Rayong Provincial Stadium,11863289,pm25 µg/m³,12.678917,101.234664,TH,Air4Thai,Unknown Governmental Organization,Government Monitor,True
3347581,Pramuan Suk Health Park,11880411,pm25 µg/m³,16.177283,103.29982399999999,TH,Air4Thai,Unknown Governmental Organization,Government Monitor,True
3368091,Land Development Station,12020149,pm25 µg/m³,13.520415,100.1506688,TH,Air4Thai,Unknown Governmental Organization,Government Monitor,True
4946811,556 Nguyễn Văn Cừ,13502150,pm25 µg/m³,21.0491,105.8831,VN,Hanoi Air Quality Monitoring Network,Unknown Governmental Organization,Government Monitor,True
4946812,Công viên Nhân Chính - Khuất Duy Tiến,13502151,pm25 µg/m³,21.0031,105.79470000000002,VN,Hanoi Air Quality Monitoring Network,Unknown Governmental Organization,Government Monitor,True
4946813,Số 1 đường Giải Phóng - phường Bạch Mai - ĐHBK ,13502154,pm25 µg/m³,21.0052,105.8418,VN,Hanoi Air Quality Monitoring Network,Unknown Governmental Organization,Government Monitor,True
5554536,Chalermprakiat Rama IX Park,13952317,pm25 µg/m³,15.173475,100.132105,TH,Air4Thai,Unknown Governmental Organization,Government Monitor,True
5554537,Chaloem Phrakiat Park Station 80th birthday celebration,13952323,pm25 µg/m³,15.384667000000002,100.024992,TH,Air4Thai,Unknown Governmental Organization,Government Monitor,True
5554538,Pattani Provincial Forestry Center,13952328,pm25 µg/m³,6.890637,101.250888,TH,Air4Thai,Unknown Governmental Organization,Government Monitor,True
5554539,Phatthalung Provincial Stadium,13952333,pm25 µg/m³,7.6156514,100.0480234,TH,Air4Thai,Unknown Governmental Organization,Government Monitor,True
6165738,Wat Thong Song Tham Child Development Center,14897793,pm25 µg/m³,14.420548,100.595312,TH,Air4Thai,Unknown Governmental Organization,Government Monitor,True
6167893,Ruean Prathap Station,14913690,pm25 µg/m³,16.666299,98.657489,TH,Air4Thai,Unknown Governmental Organization,Government Monitor,True
6167894,Tha Kham Municipality Office,14913693,pm25 µg/m³,18.752222,98.927778,TH,Air4Thai,Unknown Governmental Organization,Government Monitor,True
6167895,Tree planting station,14913694,pm25 µg/m³,16.663994,98.664641,TH,Air4Thai,Unknown Governmental Organization,Government Monitor,True
6176026,"iyachart Pattana School, under the royal patronage of Her Royal Highness Princess Maha Chakri Sirindhorn.",14973464,pm25 µg/m³,14.278780850523706,101.16093815767054,TH,Air4Thai,Unknown Governmental Organization,Government Monitor,True
6191210,hung Thale Luang Station,15087489,pm25 µg/m³,17.051112,99.806396,TH,Air4Thai,Unknown Governmental Organization,Government Monitor,True
6204072,Srinakharinwirot University,15182299,pm25 µg/m³,14.105929779420226,100.9851175092921,TH,Air4Thai,Unknown Governmental Organization,Government Monitor,True
6206887,Dairy Promotion Organization of Thailand,15210116,pm25 µg/m³,14.634513215336314,101.19161207791055,TH,Air4Thai,Unknown Governmental Organization,Government Monitor,True
6222090,The Supreme Artist Hall,15313819,pm25 µg/m³,14.071361045244474,100.69966420057868,TH,Air4Thai,Unknown Governmental Organization,Government Monitor,True
6230463,Wat Thipsukontharam,15380176,pm25 µg/m³,14.322590288904477,99.70350372440087,TH,Air4Thai,Unknown Governmental Organization,Government Monitor,True
6246375,Thap Luang Subdistrict Administrative Organization,15492808,pm25 µg/m³,15.103107950461235,99.62226751002622,TH,Air4Thai,Unknown Governmental Organization,Government Monitor,True
6251785,Guest House at King Naresuan the Great Camp,15533189,pm25 µg/m³,16.83715163121024,100.25910826690338,TH,Air4Thai,Unknown Governmental Organization,Government Monitor,True
6262229,Public Park to commemorate the sixth anniversary of His Majesty the King,15611068,pm25 µg/m³,13.685524189587932,100.51830028147444,TH,Air4Thai,Unknown Governmental Organization,Government Monitor,True
6266258,"Doi Tung Royal Palace, Mae Fah Luang District, Chiang Rai Province",15641438,pm25 µg/m³,20.28755518332941,99.81050726698746,TH,Air4Thai,Unknown Governmental Organization,Government Monitor,True
6266641,"Phaya Ngam Muang Auditorium, University of Phayao",15650108,pm25 µg/m³,19.029919816067558,99.89736003675418,TH,Air4Thai,Unknown Governmental Organization,Government Monitor,True
6273349,Artillery Officers Club of the 31st Artillery Battalion,15694264,pm25 µg/m³,14.884886999744845,100.6373358670088,TH,Air4Thai,Unknown Governmental Organization,Government Monitor,True
6277032,Wat Phra Pathom Chedi Ratchaworamahavihara,15722750,pm25 µg/m³,13.817360990710023,100.05771179582489,TH,Air4Thai,Unknown Governmental Organization,Government Monitor,True
6325480,Erawan National Park,16083420,pm25 µg/m³,14.374830537949412,99.14523682440188,TH,Air4Thai,Unknown Governmental Organization,Government Monitor,True
6326620,At Nong Lu Subdistrict Administrative Organization,16092003,pm25 µg/m³,15.195980066907032,98.46131696674739,TH,Air4Thai,Unknown Governmental Organization,Government Monitor,True
6374402,Hulachomklao Royal Military Academy.,16408878,pm25 µg/m³,14.301562019562708,101.16679487116414,TH,Air4Thai,Unknown Governmental Organization,Government Monitor,True
6397573,(Saohai Wimolwitthayanukul School.),16577897,pm25 µg/m³,14.547922866744255,100.85647317791022,TH,Air4Thai,Unknown Governmental Organization,Government Monitor,True
