network,station_code,initialization_time_utc,datetime_utc,observed_pm25,obs_n_obs,GEOSPM25,forecast_day,station_name
Lao PDR AQMS,AQMS06,2022-09-29 00:00:00+00:00,2022-10-01 01:30:00+00:00,992.8,3,22.27934455871582,3,Vientiane
Lao PDR AQMS,AQMS07,2022-09-29 00:00:00+00:00,2022-10-01 01:30:00+00:00,10.833333,3,13.939573287963867,3,Luang Prabang
Lao PDR AQMS,AQMS02,2022-09-29 00:00:00+00:00,2022-10-01 04:30:00+00:00,8.666667,3,10.890005111694336,3,Thakhek
Lao PDR AQMS,AQMS04,2022-09-29 00:00:00+00:00,2022-10-01 04:30:00+00:00,2.733333,3,9.715859413146973,3,Muang Xay
Lao PDR AQMS,AQMS06,2022-09-29 00:00:00+00:00,2022-10-01 04:30:00+00:00,992.7,3,20.869291305541992,3,Vientiane
Lao PDR AQMS,AQMS07,2022-09-29 00:00:00+00:00,2022-10-01 04:30:00+00:00,5.1,3,4.643260478973389,3,Luang Prabang
Lao PDR AQMS,AQMS02,2022-09-29 00:00:00+00:00,2022-10-01 07:30:00+00:00,11.0,3,8.978744506835938,3,Thakhek
Lao PDR AQMS,AQMS03,2022-09-29 00:00:00+00:00,2022-10-01 07:30:00+00:00,3.766667,3,4.883037567138672,3,Houayxay
Lao PDR AQMS,AQMS04,2022-09-29 00:00:00+00:00,2022-10-01 07:30:00+00:00,7.066667,3,6.662784099578857,3,Muang Xay
Lao PDR AQMS,AQMS06,2022-09-29 00:00:00+00:00,2022-10-01 07:30:00+00:00,992.666667,3,13.257258415222168,3,Vientiane
Lao PDR AQMS,AQMS07,2022-09-29 00:00:00+00:00,2022-10-01 07:30:00+00:00,4.1,3,3.482917547225952,3,Luang Prabang
Lao PDR AQMS,AQMS02,2022-09-29 00:00:00+00:00,2022-10-01 10:30:00+00:00,11.0,3,9.049236297607422,3,Thakhek
Lao PDR AQMS,AQMS03,2022-09-29 00:00:00+00:00,2022-10-01 10:30:00+00:00,9.5,3,6.513400554656982,3,Houayxay
Lao PDR AQMS,AQMS06,2022-09-29 00:00:00+00:00,2022-10-01 10:30:00+00:00,992.8,3,13.902384757995604,3,Vientiane
Lao PDR AQMS,AQMS07,2022-09-29 00:00:00+00:00,2022-10-01 10:30:00+00:00,9.133333,3,3.1468236446380615,3,Luang Prabang
Lao PDR AQMS,AQMS02,2022-09-29 00:00:00+00:00,2022-10-01 13:30:00+00:00,19.0,3,8.906099319458008,3,Thakhek
Lao PDR AQMS,AQMS04,2022-09-29 00:00:00+00:00,2022-10-01 13:30:00+00:00,2.266667,3,8.38237190246582,3,Muang Xay
Lao PDR AQMS,AQMS06,2022-09-29 00:00:00+00:00,2022-10-01 13:30:00+00:00,992.8,3,19.27515983581543,3,Vientiane
Lao PDR AQMS,AQMS07,2022-09-29 00:00:00+00:00,2022-10-01 13:30:00+00:00,31.066667,3,6.207878112792969,3,Luang Prabang
Lao PDR AQMS,AQMS02,2022-09-29 00:00:00+00:00,2022-10-01 16:30:00+00:00,8.666667,3,9.910492897033691,3,Thakhek
Lao PDR AQMS,AQMS04,2022-09-29 00:00:00+00:00,2022-10-01 16:30:00+00:00,7.566667,3,9.91277027130127,3,Muang Xay
Lao PDR AQMS,AQMS06,2022-09-29 00:00:00+00:00,2022-10-01 16:30:00+00:00,992.8,3,23.472026824951172,3,Vientiane
Lao PDR AQMS,AQMS07,2022-09-29 00:00:00+00:00,2022-10-01 16:30:00+00:00,9.266667,3,9.834235191345217,3,Luang Prabang
Lao PDR AQMS,AQMS02,2022-09-29 00:00:00+00:00,2022-10-01 19:30:00+00:00,7.0,3,11.881372451782228,3,Thakhek
Lao PDR AQMS,AQMS06,2022-09-29 00:00:00+00:00,2022-10-01 19:30:00+00:00,992.833333,3,27.993919372558594,3,Vientiane
Lao PDR AQMS,AQMS07,2022-09-29 00:00:00+00:00,2022-10-01 19:30:00+00:00,8.766667,3,14.591814041137695,3,Luang Prabang
Lao PDR AQMS,AQMS02,2022-09-29 00:00:00+00:00,2022-10-01 22:30:00+00:00,10.666667,3,13.9271821975708,3,Thakhek
Lao PDR AQMS,AQMS07,2022-09-29 00:00:00+00:00,2022-10-01 22:30:00+00:00,7.266667,3,19.079376220703125,3,Luang Prabang
Lao PDR AQMS,AQMS02,2022-09-30 00:00:00+00:00,2022-10-02 01:30:00+00:00,14.0,3,14.342850685119627,3,Thakhek
Lao PDR AQMS,AQMS04,2022-09-30 00:00:00+00:00,2022-10-02 01:30:00+00:00,7.733333,3,9.33656883239746,3,Muang Xay
Lao PDR AQMS,AQMS06,2022-09-30 00:00:00+00:00,2022-10-02 01:30:00+00:00,992.9,3,21.372089385986328,3,Vientiane
Lao PDR AQMS,AQMS07,2022-09-30 00:00:00+00:00,2022-10-02 01:30:00+00:00,11.166667,3,11.827571868896484,3,Luang Prabang
Lao PDR AQMS,AQMS02,2022-09-30 00:00:00+00:00,2022-10-02 04:30:00+00:00,6.666667,3,9.610370635986328,3,Thakhek
Lao PDR AQMS,AQMS04,2022-09-30 00:00:00+00:00,2022-10-02 04:30:00+00:00,17.3,3,4.984749794006348,3,Muang Xay
Lao PDR AQMS,AQMS06,2022-09-30 00:00:00+00:00,2022-10-02 04:30:00+00:00,992.866667,3,15.919631004333496,3,Vientiane
Lao PDR AQMS,AQMS02,2022-09-30 00:00:00+00:00,2022-10-02 07:30:00+00:00,7.666667,3,7.803371906280518,3,Thakhek
Lao PDR AQMS,AQMS04,2022-09-30 00:00:00+00:00,2022-10-02 10:30:00+00:00,6.133333,3,5.260422229766846,3,Muang Xay
Lao PDR AQMS,AQMS07,2022-09-30 00:00:00+00:00,2022-10-02 10:30:00+00:00,9.466667,3,3.0991787910461426,3,Luang Prabang
Lao PDR AQMS,AQMS02,2022-09-30 00:00:00+00:00,2022-10-02 13:30:00+00:00,17.666667,3,11.038403511047363,3,Thakhek
Lao PDR AQMS,AQMS03,2022-09-30 00:00:00+00:00,2022-10-02 13:30:00+00:00,3.1,3,8.488813400268555,3,Houayxay
Lao PDR AQMS,AQMS06,2022-09-30 00:00:00+00:00,2022-10-02 13:30:00+00:00,992.8,3,20.60883331298828,3,Vientiane
Lao PDR AQMS,AQMS07,2022-09-30 00:00:00+00:00,2022-10-02 13:30:00+00:00,13.566667,3,5.870730400085449,3,Luang Prabang
Lao PDR AQMS,AQMS02,2022-09-30 00:00:00+00:00,2022-10-02 16:30:00+00:00,13.333333,3,12.261500358581545,3,Thakhek
Lao PDR AQMS,AQMS06,2022-09-30 00:00:00+00:00,2022-10-02 16:30:00+00:00,992.8,3,26.125337600708008,3,Vientiane
Lao PDR AQMS,AQMS07,2022-09-30 00:00:00+00:00,2022-10-02 16:30:00+00:00,3.933333,3,8.634413719177246,3,Luang Prabang
Lao PDR AQMS,AQMS02,2022-09-30 00:00:00+00:00,2022-10-02 19:30:00+00:00,8.333333,3,12.365806579589844,3,Thakhek
Lao PDR AQMS,AQMS03,2022-09-30 00:00:00+00:00,2022-10-02 19:30:00+00:00,1.966667,3,13.072933197021484,3,Houayxay
Lao PDR AQMS,AQMS04,2022-09-30 00:00:00+00:00,2022-10-02 19:30:00+00:00,1.2,3,8.01436996459961,3,Muang Xay
Lao PDR AQMS,AQMS06,2022-09-30 00:00:00+00:00,2022-10-02 19:30:00+00:00,992.8,3,32.37843704223633,3,Vientiane
Lao PDR AQMS,AQMS02,2022-09-30 00:00:00+00:00,2022-10-02 22:30:00+00:00,12.0,3,9.635299682617188,3,Thakhek
Lao PDR AQMS,AQMS06,2022-09-30 00:00:00+00:00,2022-10-02 22:30:00+00:00,992.8,3,28.587522506713867,3,Vientiane
Lao PDR AQMS,AQMS07,2022-09-30 00:00:00+00:00,2022-10-02 22:30:00+00:00,7.566667,3,15.903279304504396,3,Luang Prabang
Lao PDR AQMS,AQMS02,2022-10-01 00:00:00+00:00,2022-10-03 01:30:00+00:00,21.0,3,6.642050266265869,3,Thakhek
Lao PDR AQMS,AQMS03,2022-10-01 00:00:00+00:00,2022-10-03 01:30:00+00:00,2.533333,3,17.791900634765625,3,Houayxay
Lao PDR AQMS,AQMS04,2022-10-01 00:00:00+00:00,2022-10-03 01:30:00+00:00,12.333333,3,12.74648094177246,3,Muang Xay
Lao PDR AQMS,AQMS06,2022-10-01 00:00:00+00:00,2022-10-03 01:30:00+00:00,992.766667,3,16.0561580657959,3,Vientiane
Lao PDR AQMS,AQMS07,2022-10-01 00:00:00+00:00,2022-10-03 01:30:00+00:00,14.166667,3,11.928436279296877,3,Luang Prabang
Lao PDR AQMS,AQMS02,2022-10-01 00:00:00+00:00,2022-10-03 04:30:00+00:00,12.0,3,3.597555160522461,3,Thakhek
Lao PDR AQMS,AQMS06,2022-10-01 00:00:00+00:00,2022-10-03 04:30:00+00:00,992.633333,3,8.480379104614258,3,Vientiane
Lao PDR AQMS,AQMS07,2022-10-01 00:00:00+00:00,2022-10-03 04:30:00+00:00,4.466667,3,5.473506927490234,3,Luang Prabang
Lao PDR AQMS,AQMS02,2022-10-01 00:00:00+00:00,2022-10-03 07:30:00+00:00,9.0,3,3.785642623901367,3,Thakhek
Lao PDR AQMS,AQMS06,2022-10-01 00:00:00+00:00,2022-10-03 07:30:00+00:00,992.5,3,5.717453479766846,3,Vientiane
Lao PDR AQMS,AQMS07,2022-10-01 00:00:00+00:00,2022-10-03 07:30:00+00:00,3.833333,3,3.2775495052337646,3,Luang Prabang
Lao PDR AQMS,AQMS02,2022-10-01 00:00:00+00:00,2022-10-03 10:30:00+00:00,17.0,3,5.1878767013549805,3,Thakhek
Lao PDR AQMS,AQMS03,2022-10-01 00:00:00+00:00,2022-10-03 10:30:00+00:00,7.566667,3,5.0096049308776855,3,Houayxay
Lao PDR AQMS,AQMS06,2022-10-01 00:00:00+00:00,2022-10-03 10:30:00+00:00,992.533333,3,8.051826477050781,3,Vientiane
Lao PDR AQMS,AQMS07,2022-10-01 00:00:00+00:00,2022-10-03 10:30:00+00:00,9.966667,3,2.7136383056640625,3,Luang Prabang
Lao PDR AQMS,AQMS02,2022-10-01 00:00:00+00:00,2022-10-03 13:30:00+00:00,20.0,3,9.19069480895996,3,Thakhek
Lao PDR AQMS,AQMS06,2022-10-01 00:00:00+00:00,2022-10-03 13:30:00+00:00,992.733333,3,11.260730743408203,3,Vientiane
Lao PDR AQMS,AQMS02,2022-10-01 00:00:00+00:00,2022-10-03 16:30:00+00:00,19.666667,3,11.026094436645508,3,Thakhek
Lao PDR AQMS,AQMS06,2022-10-01 00:00:00+00:00,2022-10-03 16:30:00+00:00,992.833333,3,14.849038124084473,3,Vientiane
Lao PDR AQMS,AQMS07,2022-10-01 00:00:00+00:00,2022-10-03 16:30:00+00:00,7.4,3,5.663005828857422,3,Luang Prabang
Lao PDR AQMS,AQMS02,2022-10-01 00:00:00+00:00,2022-10-03 19:30:00+00:00,15.0,3,9.575510025024414,3,Thakhek
Lao PDR AQMS,AQMS04,2022-10-01 00:00:00+00:00,2022-10-03 19:30:00+00:00,4.333333,3,11.643943786621094,3,Muang Xay
Lao PDR AQMS,AQMS06,2022-10-01 00:00:00+00:00,2022-10-03 19:30:00+00:00,992.9,3,12.850486755371094,3,Vientiane
Lao PDR AQMS,AQMS07,2022-10-01 00:00:00+00:00,2022-10-03 19:30:00+00:00,5.3,3,8.416682243347168,3,Luang Prabang
Lao PDR AQMS,AQMS02,2022-10-01 00:00:00+00:00,2022-10-03 22:30:00+00:00,15.333333,3,7.8389763832092285,3,Thakhek
Lao PDR AQMS,AQMS03,2022-10-01 00:00:00+00:00,2022-10-03 22:30:00+00:00,3.566667,3,20.593162536621097,3,Houayxay
Lao PDR AQMS,AQMS06,2022-10-01 00:00:00+00:00,2022-10-03 22:30:00+00:00,992.9,3,16.88863182067871,3,Vientiane
Lao PDR AQMS,AQMS07,2022-10-01 00:00:00+00:00,2022-10-03 22:30:00+00:00,5.433333,3,12.277402877807615,3,Luang Prabang
Lao PDR AQMS,AQMS02,2022-10-02 00:00:00+00:00,2022-10-04 01:30:00+00:00,25.0,3,5.066770553588867,3,Thakhek
Lao PDR AQMS,AQMS03,2022-10-02 00:00:00+00:00,2022-10-04 01:30:00+00:00,7.033333,3,16.601598739624023,3,Houayxay
Lao PDR AQMS,AQMS04,2022-10-02 00:00:00+00:00,2022-10-04 01:30:00+00:00,6.166667,3,7.915078639984131,3,Muang Xay
Lao PDR AQMS,AQMS06,2022-10-02 00:00:00+00:00,2022-10-04 01:30:00+00:00,992.8,3,14.90937042236328,3,Vientiane
Lao PDR AQMS,AQMS07,2022-10-02 00:00:00+00:00,2022-10-04 01:30:00+00:00,12.4,3,9.012451171875,3,Luang Prabang
Lao PDR AQMS,AQMS02,2022-10-02 00:00:00+00:00,2022-10-04 04:30:00+00:00,13.666667,3,3.245672702789306,3,Thakhek
Lao PDR AQMS,AQMS04,2022-10-02 00:00:00+00:00,2022-10-04 04:30:00+00:00,6.9,3,7.0371503829956055,3,Muang Xay
Lao PDR AQMS,AQMS06,2022-10-02 00:00:00+00:00,2022-10-04 04:30:00+00:00,992.633333,3,4.827792167663574,3,Vientiane
Lao PDR AQMS,AQMS07,2022-10-02 00:00:00+00:00,2022-10-04 04:30:00+00:00,3.666667,3,3.625317335128784,3,Luang Prabang
Lao PDR AQMS,AQMS02,2022-10-02 00:00:00+00:00,2022-10-04 07:30:00+00:00,13.666667,3,2.81798791885376,3,Thakhek
Lao PDR AQMS,AQMS04,2022-10-02 00:00:00+00:00,2022-10-04 07:30:00+00:00,5.033333,3,5.878264904022217,3,Muang Xay
Lao PDR AQMS,AQMS06,2022-10-02 00:00:00+00:00,2022-10-04 07:30:00+00:00,582.1,3,3.517773151397705,3,Vientiane
Lao PDR AQMS,AQMS07,2022-10-02 00:00:00+00:00,2022-10-04 07:30:00+00:00,7.766667,3,3.351802110671997,3,Luang Prabang
Lao PDR AQMS,AQMS02,2022-10-02 00:00:00+00:00,2022-10-04 10:30:00+00:00,20.666667,3,4.97486686706543,3,Thakhek
Lao PDR AQMS,AQMS03,2022-10-02 00:00:00+00:00,2022-10-04 10:30:00+00:00,13.366667,3,5.473846435546875,3,Houayxay
Lao PDR AQMS,AQMS04,2022-10-02 00:00:00+00:00,2022-10-04 10:30:00+00:00,12.366667,3,5.960165023803711,3,Muang Xay
Lao PDR AQMS,AQMS06,2022-10-02 00:00:00+00:00,2022-10-04 10:30:00+00:00,9.566667,3,6.114609241485596,3,Vientiane
Lao PDR AQMS,AQMS07,2022-10-02 00:00:00+00:00,2022-10-04 10:30:00+00:00,11.433333,3,3.1488711833953857,3,Luang Prabang
Lao PDR AQMS,AQMS02,2022-10-02 00:00:00+00:00,2022-10-04 13:30:00+00:00,54.0,3,9.78815460205078,3,Thakhek
Lao PDR AQMS,AQMS03,2022-10-02 00:00:00+00:00,2022-10-04 13:30:00+00:00,12.333333,3,10.5104398727417,3,Houayxay
Lao PDR AQMS,AQMS04,2022-10-02 00:00:00+00:00,2022-10-04 13:30:00+00:00,18.533333,3,8.039454460144043,3,Muang Xay
Lao PDR AQMS,AQMS06,2022-10-02 00:00:00+00:00,2022-10-04 13:30:00+00:00,22.366667,3,11.835912704467772,3,Vientiane
Lao PDR AQMS,AQMS07,2022-10-02 00:00:00+00:00,2022-10-04 13:30:00+00:00,51.0,3,3.9026882648468018,3,Luang Prabang
Lao PDR AQMS,AQMS02,2022-10-02 00:00:00+00:00,2022-10-04 16:30:00+00:00,21.666667,3,13.688311576843262,3,Thakhek
Lao PDR AQMS,AQMS03,2022-10-02 00:00:00+00:00,2022-10-04 16:30:00+00:00,8.566667,3,16.705923080444336,3,Houayxay
Lao PDR AQMS,AQMS04,2022-10-02 00:00:00+00:00,2022-10-04 16:30:00+00:00,7.2,3,9.699073791503906,3,Muang Xay
Lao PDR AQMS,AQMS07,2022-10-02 00:00:00+00:00,2022-10-04 16:30:00+00:00,23.8,3,6.615542888641357,3,Luang Prabang
Lao PDR AQMS,AQMS02,2022-10-02 00:00:00+00:00,2022-10-04 19:30:00+00:00,15.666667,3,15.461833953857422,3,Thakhek
Lao PDR AQMS,AQMS04,2022-10-02 00:00:00+00:00,2022-10-04 19:30:00+00:00,7.233333,3,11.218670845031738,3,Muang Xay
Lao PDR AQMS,AQMS06,2022-10-02 00:00:00+00:00,2022-10-04 19:30:00+00:00,11.7,3,28.05840110778809,3,Vientiane
Lao PDR AQMS,AQMS07,2022-10-02 00:00:00+00:00,2022-10-04 19:30:00+00:00,12.533333,3,12.549154281616213,3,Luang Prabang
Lao PDR AQMS,AQMS02,2022-10-02 00:00:00+00:00,2022-10-04 22:30:00+00:00,18.333333,3,14.093412399291992,3,Thakhek
Lao PDR AQMS,AQMS03,2022-10-02 00:00:00+00:00,2022-10-04 22:30:00+00:00,6.2,3,24.457176208496097,3,Houayxay
Lao PDR AQMS,AQMS04,2022-10-02 00:00:00+00:00,2022-10-04 22:30:00+00:00,7.9,3,13.101880073547363,3,Muang Xay
Lao PDR AQMS,AQMS06,2022-10-02 00:00:00+00:00,2022-10-04 22:30:00+00:00,13.066667,3,23.38106155395508,3,Vientiane
Lao PDR AQMS,AQMS07,2022-10-02 00:00:00+00:00,2022-10-04 22:30:00+00:00,12.666667,3,17.82692527770996,3,Luang Prabang
Lao PDR AQMS,AQMS02,2022-10-03 00:00:00+00:00,2022-10-05 01:30:00+00:00,34.666667,3,7.919689178466797,3,Thakhek
Lao PDR AQMS,AQMS03,2022-10-03 00:00:00+00:00,2022-10-05 01:30:00+00:00,10.4,3,20.069366455078125,3,Houayxay
Lao PDR AQMS,AQMS06,2022-10-03 00:00:00+00:00,2022-10-05 01:30:00+00:00,20.633333,3,21.029598236083984,3,Vientiane
Lao PDR AQMS,AQMS02,2022-10-03 00:00:00+00:00,2022-10-05 04:30:00+00:00,13.0,3,3.961357831954956,3,Thakhek
Lao PDR AQMS,AQMS03,2022-10-03 00:00:00+00:00,2022-10-05 04:30:00+00:00,1.466667,3,9.067051887512209,3,Houayxay
Lao PDR AQMS,AQMS06,2022-10-03 00:00:00+00:00,2022-10-05 04:30:00+00:00,13.466667,3,9.08262825012207,3,Vientiane
Lao PDR AQMS,AQMS07,2022-10-03 00:00:00+00:00,2022-10-05 04:30:00+00:00,8.433333,3,5.306675434112549,3,Luang Prabang
Lao PDR AQMS,AQMS02,2022-10-03 00:00:00+00:00,2022-10-05 07:30:00+00:00,9.333333,3,3.855271339416504,3,Thakhek
Lao PDR AQMS,AQMS03,2022-10-03 00:00:00+00:00,2022-10-05 07:30:00+00:00,5.5,3,7.103071212768555,3,Houayxay
Lao PDR AQMS,AQMS06,2022-10-03 00:00:00+00:00,2022-10-05 07:30:00+00:00,7.633333,3,6.749319076538086,3,Vientiane
Lao PDR AQMS,AQMS02,2022-10-03 00:00:00+00:00,2022-10-05 10:30:00+00:00,12.333333,3,4.600410461425781,3,Thakhek
Lao PDR AQMS,AQMS03,2022-10-03 00:00:00+00:00,2022-10-05 10:30:00+00:00,11.366667,3,7.377685546875,3,Houayxay
Lao PDR AQMS,AQMS04,2022-10-03 00:00:00+00:00,2022-10-05 10:30:00+00:00,10.3,3,5.129690170288086,3,Muang Xay
Lao PDR AQMS,AQMS06,2022-10-03 00:00:00+00:00,2022-10-05 10:30:00+00:00,8.8,3,7.477570533752441,3,Vientiane
Lao PDR AQMS,AQMS07,2022-10-03 00:00:00+00:00,2022-10-05 10:30:00+00:00,9.8,3,3.609424829483032,3,Luang Prabang
Lao PDR AQMS,AQMS02,2022-10-03 00:00:00+00:00,2022-10-05 13:30:00+00:00,20.333333,3,7.597390174865723,3,Thakhek
Lao PDR AQMS,AQMS04,2022-10-03 00:00:00+00:00,2022-10-05 13:30:00+00:00,19.733333,3,6.900676727294922,3,Muang Xay
Lao PDR AQMS,AQMS06,2022-10-03 00:00:00+00:00,2022-10-05 13:30:00+00:00,29.266667,3,12.941439628601074,3,Vientiane
Lao PDR AQMS,AQMS07,2022-10-03 00:00:00+00:00,2022-10-05 13:30:00+00:00,29.633333,3,5.6779069900512695,3,Luang Prabang
Lao PDR AQMS,AQMS02,2022-10-03 00:00:00+00:00,2022-10-05 16:30:00+00:00,14.333333,3,12.261467933654783,3,Thakhek
Lao PDR AQMS,AQMS03,2022-10-03 00:00:00+00:00,2022-10-05 16:30:00+00:00,12.266667,3,17.942771911621094,3,Houayxay
Lao PDR AQMS,AQMS04,2022-10-03 00:00:00+00:00,2022-10-05 16:30:00+00:00,6.9,3,8.887600898742676,3,Muang Xay
Lao PDR AQMS,AQMS06,2022-10-03 00:00:00+00:00,2022-10-05 16:30:00+00:00,28.4,3,22.21153450012207,3,Vientiane
Lao PDR AQMS,AQMS07,2022-10-03 00:00:00+00:00,2022-10-05 16:30:00+00:00,8.966667,3,8.022725105285645,3,Luang Prabang
Lao PDR AQMS,AQMS02,2022-10-03 00:00:00+00:00,2022-10-05 19:30:00+00:00,12.666667,3,11.526326179504396,3,Thakhek
Lao PDR AQMS,AQMS04,2022-10-03 00:00:00+00:00,2022-10-05 19:30:00+00:00,7.6,3,8.647377014160156,3,Muang Xay
Lao PDR AQMS,AQMS02,2022-10-03 00:00:00+00:00,2022-10-05 22:30:00+00:00,12.666667,3,8.706632614135742,3,Thakhek
Lao PDR AQMS,AQMS03,2022-10-03 00:00:00+00:00,2022-10-05 22:30:00+00:00,3.133333,3,25.82697868347168,3,Houayxay
Lao PDR AQMS,AQMS06,2022-10-03 00:00:00+00:00,2022-10-05 22:30:00+00:00,8.5,3,17.3619384765625,3,Vientiane
Lao PDR AQMS,AQMS07,2022-10-03 00:00:00+00:00,2022-10-05 22:30:00+00:00,6.6,3,13.213868141174316,3,Luang Prabang
Lao PDR AQMS,AQMS02,2022-10-04 00:00:00+00:00,2022-10-06 01:30:00+00:00,22.666667,3,9.355350494384766,3,Thakhek
Lao PDR AQMS,AQMS04,2022-10-04 00:00:00+00:00,2022-10-06 01:30:00+00:00,4.9,3,14.02869987487793,3,Muang Xay
Lao PDR AQMS,AQMS07,2022-10-04 00:00:00+00:00,2022-10-06 01:30:00+00:00,10.533333,3,13.988319396972656,3,Luang Prabang
Lao PDR AQMS,AQMS02,2022-10-04 00:00:00+00:00,2022-10-06 04:30:00+00:00,16.0,3,5.30207633972168,3,Thakhek
Lao PDR AQMS,AQMS03,2022-10-04 00:00:00+00:00,2022-10-06 04:30:00+00:00,7.866667,3,10.08327293395996,3,Houayxay
Lao PDR AQMS,AQMS06,2022-10-04 00:00:00+00:00,2022-10-06 04:30:00+00:00,10.333333,3,7.8778977394104,3,Vientiane
Lao PDR AQMS,AQMS07,2022-10-04 00:00:00+00:00,2022-10-06 04:30:00+00:00,6.533333,3,6.613422393798828,3,Luang Prabang
Lao PDR AQMS,AQMS02,2022-10-04 00:00:00+00:00,2022-10-06 07:30:00+00:00,9.0,3,5.362004280090332,3,Thakhek
Lao PDR AQMS,AQMS06,2022-10-04 00:00:00+00:00,2022-10-06 07:30:00+00:00,8.4,3,6.744284152984619,3,Vientiane
Lao PDR AQMS,AQMS07,2022-10-04 00:00:00+00:00,2022-10-06 07:30:00+00:00,6.033333,3,4.870319366455078,3,Luang Prabang
Lao PDR AQMS,AQMS02,2022-10-04 00:00:00+00:00,2022-10-06 10:30:00+00:00,18.333333,3,7.707598209381104,3,Thakhek
Lao PDR AQMS,AQMS06,2022-10-04 00:00:00+00:00,2022-10-06 10:30:00+00:00,9.566667,3,8.04138469696045,3,Vientiane
Lao PDR AQMS,AQMS02,2022-10-04 00:00:00+00:00,2022-10-06 13:30:00+00:00,28.0,3,13.728553771972656,3,Thakhek
Lao PDR AQMS,AQMS04,2022-10-04 00:00:00+00:00,2022-10-06 13:30:00+00:00,18.733333,3,9.231171607971191,3,Muang Xay
Lao PDR AQMS,AQMS06,2022-10-04 00:00:00+00:00,2022-10-06 13:30:00+00:00,29.7,3,12.929021835327148,3,Vientiane
Lao PDR AQMS,AQMS07,2022-10-04 00:00:00+00:00,2022-10-06 13:30:00+00:00,32.4,3,6.367814540863037,3,Luang Prabang
Lao PDR AQMS,AQMS02,2022-10-04 00:00:00+00:00,2022-10-06 16:30:00+00:00,21.333333,3,24.99372100830078,3,Thakhek
Lao PDR AQMS,AQMS03,2022-10-04 00:00:00+00:00,2022-10-06 16:30:00+00:00,5.233333,3,17.296279907226562,3,Houayxay
Lao PDR AQMS,AQMS07,2022-10-04 00:00:00+00:00,2022-10-06 16:30:00+00:00,12.966667,3,8.860137939453125,3,Luang Prabang
Lao PDR AQMS,AQMS02,2022-10-04 00:00:00+00:00,2022-10-06 19:30:00+00:00,14.333333,3,28.126873016357425,3,Thakhek
Lao PDR AQMS,AQMS03,2022-10-04 00:00:00+00:00,2022-10-06 19:30:00+00:00,2.066667,3,21.72702407836914,3,Houayxay
Lao PDR AQMS,AQMS04,2022-10-04 00:00:00+00:00,2022-10-06 19:30:00+00:00,4.433333,3,15.373066902160645,3,Muang Xay
Lao PDR AQMS,AQMS06,2022-10-04 00:00:00+00:00,2022-10-06 19:30:00+00:00,18.266667,3,25.583349227905273,3,Vientiane
Lao PDR AQMS,AQMS07,2022-10-04 00:00:00+00:00,2022-10-06 19:30:00+00:00,11.633333,3,10.476619720458984,3,Luang Prabang
Lao PDR AQMS,AQMS02,2022-10-04 00:00:00+00:00,2022-10-06 22:30:00+00:00,18.333333,3,22.46803855895996,3,Thakhek
Lao PDR AQMS,AQMS04,2022-10-04 00:00:00+00:00,2022-10-06 22:30:00+00:00,4.866667,3,17.99376106262207,3,Muang Xay
Lao PDR AQMS,AQMS06,2022-10-04 00:00:00+00:00,2022-10-06 22:30:00+00:00,9.166667,3,25.176542282104492,3,Vientiane
Lao PDR AQMS,AQMS07,2022-10-04 00:00:00+00:00,2022-10-06 22:30:00+00:00,9.5,3,12.984379768371582,3,Luang Prabang
Lao PDR AQMS,AQMS02,2022-10-05 00:00:00+00:00,2022-10-07 01:30:00+00:00,40.0,3,8.498311996459961,3,Thakhek
Lao PDR AQMS,AQMS03,2022-10-05 00:00:00+00:00,2022-10-07 01:30:00+00:00,3.533333,3,22.746265411376953,3,Houayxay
Lao PDR AQMS,AQMS04,2022-10-05 00:00:00+00:00,2022-10-07 01:30:00+00:00,8.2,3,14.235501289367676,3,Muang Xay
Lao PDR AQMS,AQMS06,2022-10-05 00:00:00+00:00,2022-10-07 01:30:00+00:00,13.0,3,15.885091781616213,3,Vientiane
Lao PDR AQMS,AQMS07,2022-10-05 00:00:00+00:00,2022-10-07 01:30:00+00:00,12.9,3,11.907978057861328,3,Luang Prabang
Lao PDR AQMS,AQMS02,2022-10-05 00:00:00+00:00,2022-10-07 04:30:00+00:00,10.333333,3,4.523989677429199,3,Thakhek
Lao PDR AQMS,AQMS06,2022-10-05 00:00:00+00:00,2022-10-07 04:30:00+00:00,13.233333,3,5.5693488121032715,3,Vientiane
Lao PDR AQMS,AQMS07,2022-10-05 00:00:00+00:00,2022-10-07 04:30:00+00:00,3.733333,3,6.330129146575928,3,Luang Prabang
Lao PDR AQMS,AQMS02,2022-10-05 00:00:00+00:00,2022-10-07 07:30:00+00:00,9.0,3,4.490090370178223,3,Thakhek
Lao PDR AQMS,AQMS06,2022-10-05 00:00:00+00:00,2022-10-07 07:30:00+00:00,7.533333,3,4.393188953399658,3,Vientiane
Lao PDR AQMS,AQMS07,2022-10-05 00:00:00+00:00,2022-10-07 07:30:00+00:00,7.666667,3,5.148862838745117,3,Luang Prabang
Lao PDR AQMS,AQMS03,2022-10-05 00:00:00+00:00,2022-10-07 10:30:00+00:00,7.266667,3,8.548022270202637,3,Houayxay
Lao PDR AQMS,AQMS04,2022-10-05 00:00:00+00:00,2022-10-07 10:30:00+00:00,12.566667,3,5.300499439239502,3,Muang Xay
